county_fips_code,never,rarely,sometimes,frequently,always
20093,0.155,0.098,0.172,0.229,0.346
05033,0.155,0.1,0.167,0.211,0.367
29033,0.155,0.13,0.078,0.286,0.351
21127,0.155,0.091,0.151,0.125,0.479
46021,0.155,0.167,0.122,0.277,0.278
45069,0.155,0.027,0.153,0.149,0.515
05127,0.155,0.14,0.124,0.123,0.458
53051,0.027,0.122,0.052,0.212,0.587
12101,0.027,0.029,0.055,0.179,0.709
36089,0.027,0.029,0.095,0.149,0.701
26009,0.027,0.042,0.088,0.218,0.625
51790,0.027,0.039,0.057,0.158,0.718
10003,0.027,0.013,0.041,0.133,0.786
26031,0.027,0.052,0.086,0.252,0.584
12085,0.027,0.018,0.066,0.169,0.719
48365,0.027,0.033,0.211,0.281,0.448
29095,0.027,0.066,0.088,0.21,0.609
06011,0.027,0.031,0.092,0.151,0.7
37003,0.027,0.023,0.103,0.272,0.575
48363,0.027,0.023,0.029,0.181,0.74
50015,0.027,0.181,0.062,0.141,0.59
51820,0.027,0.028,0.049,0.186,0.71
37123,0.027,0.056,0.078,0.184,0.655
13225,0.027,0.074,0.172,0.16,0.567
42005,0.027,0.074,0.159,0.173,0.568
55053,0.027,0.1,0.14,0.329,0.404
48139,0.027,0.017,0.044,0.19,0.722
51187,0.027,0.017,0.088,0.2,0.669
48071,0.027,0.094,0.078,0.201,0.6
06071,0.027,0.022,0.048,0.134,0.768
48187,0.027,0.022,0.032,0.125,0.794
26029,0.027,0.057,0.085,0.205,0.626
29037,0.027,0.082,0.17,0.185,0.535
48425,0.027,0.161,0.133,0.201,0.477
09001,0.027,0.019,0.06,0.114,0.78
19095,0.027,0.149,0.135,0.239,0.45
31023,0.027,0.105,0.263,0.238,0.365
16061,0.027,0.073,0.157,0.285,0.459
01115,0.027,0.134,0.144,0.2,0.495
37185,0.027,0.024,0.105,0.158,0.686
13007,0.027,0.048,0.054,0.127,0.743
32003,0.027,0.032,0.054,0.145,0.742
18103,0.054,0.125,0.253,0.226,0.343
35003,0.054,0.039,0.036,0.109,0.762
27003,0.054,0.078,0.132,0.245,0.492
19065,0.054,0.075,0.128,0.349,0.394
50009,0.054,0.075,0.083,0.158,0.631
48223,0.054,0.026,0.062,0.369,0.488
18063,0.054,0.052,0.113,0.257,0.523
48277,0.054,0.095,0.135,0.238,0.478
31037,0.054,0.089,0.228,0.287,0.341
39155,0.054,0.059,0.121,0.23,0.535
48441,0.054,0.059,0.12,0.191,0.575
18137,0.054,0.074,0.15,0.294,0.429
12061,0.054,0.065,0.082,0.193,0.607
40031,0.054,0.179,0.127,0.226,0.413
13059,0.054,0.057,0.06,0.226,0.603
06077,0.054,0.019,0.081,0.165,0.68
47043,0.054,0.076,0.079,0.336,0.455
37177,0.054,0.016,0.103,0.301,0.527
31155,0.108,0.09,0.28,0.223,0.3
47153,0.108,0.087,0.177,0.289,0.339
54093,0.108,0.087,0.048,0.292,0.465
21159,0.108,0.055,0.096,0.104,0.637
46009,0.108,0.205,0.198,0.193,0.295
13185,0.108,0.101,0.149,0.208,0.435
47083,0.108,0.049,0.116,0.337,0.39
27023,0.108,0.106,0.244,0.224,0.318
47023,0.108,0.068,0.122,0.362,0.34
54069,0.108,0.068,0.092,0.243,0.49
13071,0.108,0.191,0.074,0.233,0.394
48423,0.108,0.091,0.104,0.168,0.529
20037,0.108,0.143,0.118,0.139,0.492
27033,0.216,0.045,0.262,0.215,0.263
39037,0.216,0.084,0.15,0.28,0.271
56005,0.216,0.164,0.131,0.201,0.289
49027,0.432,0.023,0.088,0.171,0.286
26081,0.019,0.061,0.063,0.215,0.641
13273,0.019,0.029,0.03,0.167,0.755
41013,0.019,0.075,0.027,0.246,0.633
51175,0.019,0.013,0.063,0.216,0.69
12033,0.019,0.052,0.095,0.31,0.524
06039,0.019,0.059,0.048,0.124,0.751
28071,0.019,0.059,0.161,0.2,0.56
25001,0.019,0.007,0.026,0.109,0.839
08097,0.019,0.014,0.016,0.318,0.633
48057,0.019,0.028,0.179,0.071,0.703
21091,0.019,0.08,0.121,0.235,0.546
12065,0.019,0.017,0.099,0.183,0.682
22071,0.019,0.034,0.087,0.206,0.654
41065,0.019,0.034,0.069,0.197,0.681
48291,0.019,0.034,0.114,0.182,0.65
42089,0.019,0.047,0.052,0.061,0.822
36107,0.019,0.011,0.018,0.114,0.839
26161,0.019,0.022,0.046,0.18,0.733
48449,0.019,0.117,0.191,0.264,0.409
48193,0.019,0.085,0.137,0.267,0.493
34001,0.019,0.041,0.03,0.176,0.734
37171,0.019,0.041,0.1,0.382,0.458
05001,0.019,0.073,0.134,0.216,0.557
47187,0.019,0.073,0.091,0.212,0.604
48201,0.019,0.024,0.069,0.152,0.736
53059,0.019,0.048,0.092,0.08,0.76
28049,0.019,0.096,0.115,0.183,0.588
06001,0.019,0.008,0.055,0.123,0.795
36067,0.019,0.008,0.054,0.163,0.756
37129,0.019,0.032,0.032,0.25,0.667
13307,0.019,0.064,0.103,0.21,0.603
28021,0.038,0.061,0.088,0.214,0.598
08015,0.038,0.045,0.134,0.138,0.645
53039,0.038,0.029,0.113,0.288,0.532
48343,0.038,0.116,0.21,0.176,0.46
19075,0.038,0.042,0.203,0.238,0.48
19051,0.038,0.101,0.249,0.201,0.411
16009,0.038,0.059,0.15,0.152,0.601
13227,0.038,0.118,0.101,0.188,0.555
51630,0.038,0.007,0.034,0.136,0.784
28027,0.038,0.056,0.118,0.33,0.459
48401,0.038,0.04,0.101,0.331,0.491
23019,0.038,0.071,0.085,0.189,0.617
08125,0.038,0.284,0.133,0.255,0.29
48279,0.038,0.065,0.046,0.255,0.597
37069,0.038,0.03,0.061,0.127,0.745
39069,0.038,0.111,0.189,0.197,0.465
37071,0.038,0.079,0.054,0.197,0.632
45013,0.038,0.027,0.055,0.147,0.733
13063,0.038,0.054,0.125,0.159,0.624
51670,0.038,0.038,0.149,0.187,0.588
21095,0.076,0.093,0.098,0.126,0.606
21011,0.076,0.058,0.084,0.339,0.443
55089,0.076,0.113,0.091,0.3,0.42
23031,0.076,0.036,0.061,0.173,0.655
55135,0.076,0.069,0.206,0.143,0.506
22073,0.076,0.098,0.121,0.229,0.476
40005,0.076,0.184,0.111,0.284,0.345
50005,0.076,0.121,0.078,0.154,0.57
21001,0.076,0.115,0.167,0.243,0.399
28063,0.076,0.083,0.137,0.15,0.555
39081,0.076,0.142,0.152,0.209,0.42
39063,0.076,0.127,0.122,0.302,0.373
22113,0.076,0.088,0.115,0.271,0.449
30029,0.076,0.167,0.159,0.224,0.374
54055,0.076,0.152,0.174,0.103,0.495
21227,0.076,0.067,0.063,0.185,0.609
48315,0.076,0.067,0.118,0.211,0.528
21077,0.076,0.048,0.198,0.211,0.466
13281,0.076,0.096,0.098,0.199,0.531
29089,0.076,0.096,0.107,0.191,0.531
29119,0.152,0.145,0.089,0.138,0.476
31171,0.152,0.12,0.118,0.302,0.308
01015,0.152,0.108,0.13,0.167,0.442
49041,0.152,0.096,0.171,0.3,0.282
48283,0.152,0.002,0.083,0.097,0.667
29091,0.301,0.142,0.208,0.107,0.242
30049,0.149,0.107,0.08,0.185,0.479
37009,0.149,0.026,0.083,0.287,0.455
39065,0.149,0.121,0.134,0.227,0.368
27165,0.149,0.053,0.225,0.221,0.352
05047,0.149,0.079,0.245,0.187,0.34
56031,0.149,0.149,0.123,0.16,0.418
08119,0.105,0.087,0.066,0.145,0.597
12121,0.105,0.055,0.244,0.227,0.369
35029,0.105,0.046,0.024,0.11,0.715
48403,0.105,0.046,0.103,0.15,0.596
05049,0.105,0.121,0.226,0.197,0.351
13033,0.105,0.109,0.087,0.208,0.492
48045,0.105,0.077,0.113,0.187,0.518
13077,0.105,0.053,0.183,0.204,0.455
46137,0.105,0.053,0.172,0.235,0.434
40001,0.105,0.068,0.258,0.213,0.356
46063,0.105,0.068,0.145,0.235,0.446
27021,0.105,0.127,0.107,0.235,0.426
40057,0.105,0.158,0.16,0.239,0.338
47189,0.105,0.035,0.099,0.192,0.568
47137,0.105,0.128,0.219,0.133,0.416
28029,0.073,0.084,0.134,0.157,0.552
29019,0.073,0.075,0.113,0.224,0.515
18085,0.073,0.147,0.089,0.195,0.496
13181,0.073,0.104,0.111,0.233,0.479
31093,0.073,0.104,0.108,0.281,0.433
48019,0.073,0.018,0.07,0.09,0.749
48447,0.073,0.135,0.172,0.118,0.501
13019,0.073,0.098,0.156,0.214,0.46
54109,0.073,0.098,0.176,0.245,0.408
40055,0.073,0.19,0.148,0.225,0.365
29177,0.073,0.124,0.233,0.184,0.386
37017,0.073,0.023,0.076,0.104,0.724
48485,0.073,0.046,0.096,0.092,0.692
04007,0.073,0.014,0.03,0.336,0.547
29199,0.073,0.112,0.209,0.246,0.361
55081,0.073,0.03,0.154,0.284,0.46
21097,0.073,0.044,0.031,0.047,0.804
21037,0.073,0.085,0.134,0.278,0.43
38073,0.073,0.114,0.223,0.236,0.354
13253,0.073,0.079,0.202,0.135,0.51
37197,0.073,0.027,0.08,0.199,0.621
21217,0.073,0.073,0.111,0.21,0.533
19001,0.073,0.128,0.128,0.307,0.364
40061,0.146,0.09,0.203,0.258,0.303
40153,0.146,0.232,0.145,0.247,0.229
17033,0.146,0.196,0.047,0.219,0.392
22027,0.146,0.068,0.04,0.273,0.473
38019,0.146,0.272,0.165,0.222,0.195
21013,0.146,0.094,0.12,0.199,0.44
47111,0.146,0.085,0.215,0.083,0.47
16055,0.146,0.105,0.17,0.22,0.359
28157,0.146,0.143,0.075,0.155,0.481
38089,0.207,0.205,0.129,0.24,0.219
31027,0.207,0.163,0.161,0.177,0.293
38005,0.289,0.194,0.118,0.195,0.204
48415,0.143,0.177,0.127,0.09,0.463
20057,0.143,0.084,0.143,0.232,0.399
31041,0.143,0.104,0.112,0.328,0.314
48379,0.143,0.062,0.038,0.245,0.512
19079,0.143,0.118,0.129,0.153,0.457
56021,0.143,0.127,0.1,0.221,0.409
23003,0.143,0.047,0.12,0.243,0.447
13047,0.143,0.152,0.114,0.217,0.375
05099,0.143,0.048,0.084,0.224,0.501
42033,0.051,0.055,0.176,0.206,0.512
26147,0.051,0.069,0.046,0.194,0.64
12015,0.051,0.049,0.101,0.158,0.64
50023,0.051,0.19,0.104,0.05,0.604
18097,0.051,0.053,0.116,0.232,0.548
05121,0.051,0.145,0.203,0.289,0.311
55125,0.051,0.047,0.138,0.231,0.533
12073,0.051,0.022,0.071,0.156,0.7
13267,0.051,0.076,0.214,0.224,0.434
48459,0.051,0.076,0.104,0.179,0.59
48361,0.051,0.07,0.105,0.157,0.618
02110,0.051,0.067,0.133,0.396,0.353
54103,0.051,0.067,0.081,0.279,0.521
04015,0.051,0.096,0.104,0.164,0.585
49013,0.051,0.259,0.033,0.469,0.188
02105,0.051,0.064,0.13,0.399,0.356
41001,0.051,0.189,0.179,0.189,0.392
22021,0.102,0.061,0.098,0.241,0.498
12067,0.102,0.081,0.22,0.208,0.389
18111,0.102,0.153,0.092,0.338,0.316
17027,0.102,0.063,0.083,0.166,0.587
36057,0.102,0.005,0.054,0.09,0.749
22061,0.102,0.08,0.111,0.29,0.417
21231,0.102,0.151,0.16,0.169,0.417
01013,0.102,0.053,0.257,0.137,0.451
21115,0.102,0.053,0.106,0.127,0.612
22019,0.102,0.139,0.077,0.212,0.471
01083,0.102,0.034,0.133,0.336,0.395
17129,0.102,0.047,0.138,0.172,0.54
31145,0.102,0.123,0.169,0.308,0.298
19099,0.102,0.105,0.233,0.212,0.347
39107,0.102,0.105,0.245,0.314,0.233
13173,0.102,0.07,0.145,0.181,0.502
29135,0.102,0.268,0.11,0.202,0.318
54007,0.102,0.131,0.167,0.202,0.398
46089,0.204,0.091,0.161,0.22,0.323
56043,0.204,0.155,0.069,0.285,0.287
48061,0.035,0.061,0.034,0.056,0.813
48287,0.035,0.122,0.148,0.142,0.553
17119,0.035,0.045,0.083,0.189,0.648
02275,0.035,0.119,0.16,0.312,0.374
49011,0.035,0.055,0.077,0.314,0.518
22031,0.035,0.075,0.132,0.162,0.596
22087,0.035,0.075,0.136,0.23,0.524
13177,0.035,0.033,0.039,0.162,0.732
12127,0.035,0.066,0.089,0.192,0.618
21229,0.035,0.066,0.116,0.221,0.562
23025,0.035,0.095,0.142,0.17,0.558
19107,0.035,0.126,0.287,0.28,0.272
17095,0.035,0.031,0.194,0.246,0.494
42019,0.035,0.062,0.062,0.194,0.647
21191,0.035,0.121,0.103,0.129,0.613
13187,0.035,0.086,0.13,0.245,0.504
34013,0.035,0.014,0.085,0.183,0.682
47069,0.035,0.056,0.215,0.261,0.434
34041,0.035,0.02,0.044,0.152,0.749
13051,0.035,0.04,0.144,0.158,0.624
21177,0.035,0.154,0.123,0.2,0.488
17039,0.035,0.106,0.073,0.28,0.507
26067,0.035,0.203,0.139,0.229,0.394
26101,0.035,0.05,0.087,0.121,0.707
42099,0.035,0.017,0.1,0.199,0.649
24017,0.035,0.034,0.107,0.157,0.667
36047,0.035,0.034,0.058,0.141,0.732
39171,0.035,0.133,0.199,0.208,0.425
53057,0.035,0.097,0.037,0.177,0.653
20131,0.035,0.094,0.203,0.236,0.432
28019,0.035,0.094,0.064,0.219,0.588
02188,0.035,0.188,0.051,0.474,0.252
55021,0.035,0.073,0.082,0.222,0.589
19183,0.035,0.102,0.123,0.151,0.589
37035,0.035,0.07,0.13,0.214,0.551
19055,0.035,0.137,0.137,0.408,0.283
13117,0.035,0.048,0.083,0.193,0.641
27039,0.035,0.096,0.071,0.325,0.473
42131,0.035,0.008,0.049,0.072,0.836
05079,0.035,0.016,0.194,0.201,0.554
50019,0.07,0.174,0.061,0.149,0.546
18107,0.07,0.116,0.168,0.156,0.49
17005,0.07,0.055,0.108,0.218,0.549
18169,0.07,0.11,0.237,0.202,0.381
18163,0.07,0.039,0.115,0.234,0.542
27087,0.07,0.279,0.083,0.185,0.382
47123,0.07,0.138,0.165,0.229,0.397
54047,0.07,0.095,0.189,0.226,0.42
51680,0.07,0.031,0.073,0.222,0.603
19189,0.07,0.329,0.176,0.197,0.228
48389,0.07,0.04,0.086,0.204,0.6
51031,0.07,0.04,0.083,0.222,0.585
51770,0.07,0.05,0.088,0.212,0.58
17173,0.07,0.047,0.168,0.245,0.469
54025,0.07,0.03,0.113,0.233,0.554
13171,0.07,0.06,0.171,0.293,0.406
42061,0.07,0.06,0.155,0.232,0.483
18047,0.07,0.082,0.104,0.199,0.545
55083,0.07,0.082,0.186,0.215,0.447
26133,0.07,0.073,0.089,0.238,0.531
18057,0.07,0.051,0.049,0.234,0.596
13249,0.07,0.102,0.117,0.214,0.497
18003,0.07,0.14,0.099,0.228,0.464
28017,0.07,0.134,0.088,0.182,0.525
47033,0.14,0.078,0.123,0.226,0.432
47177,0.14,0.107,0.189,0.212,0.352
31053,0.14,0.036,0.136,0.374,0.314
46129,0.14,0.144,0.132,0.265,0.318
21237,0.14,0.095,0.114,0.203,0.448
27097,0.14,0.126,0.121,0.24,0.373
40025,0.14,0.089,0.153,0.26,0.358
30009,0.14,0.169,0.163,0.26,0.267
45087,0.14,0.02,0.074,0.305,0.462
06091,0.14,0.053,0.047,0.143,0.617
20107,0.14,0.053,0.121,0.285,0.4
31113,0.14,0.133,0.115,0.308,0.304
54019,0.14,0.088,0.226,0.137,0.409
20067,0.14,0.108,0.15,0.231,0.37
45067,0.28,0.036,0.182,0.127,0.376
55119,0.201,0.165,0.09,0.12,0.424
56015,0.201,0.169,0.111,0.223,0.296
21125,0.201,0.047,0.083,0.152,0.517
17059,0.201,0.06,0.128,0.238,0.373
29179,0.137,0.183,0.085,0.229,0.366
20005,0.137,0.122,0.169,0.256,0.316
37165,0.137,0.029,0.178,0.199,0.458
05063,0.137,0.156,0.088,0.179,0.44
21213,0.137,0.066,0.162,0.208,0.426
20043,0.137,0.193,0.184,0.214,0.272
29207,0.137,0.12,0.156,0.176,0.411
28091,0.137,0.096,0.103,0.255,0.408
28133,0.137,0.064,0.118,0.182,0.498
51017,0.099,0.045,0.121,0.165,0.57
45037,0.099,0.084,0.083,0.165,0.569
49001,0.099,0.026,0.271,0.283,0.32
01035,0.099,0.052,0.259,0.192,0.399
16051,0.099,0.208,0.192,0.249,0.252
17079,0.099,0.135,0.131,0.254,0.38
26123,0.099,0.121,0.027,0.3,0.454
40021,0.099,0.121,0.212,0.24,0.327
27041,0.099,0.178,0.148,0.225,0.35
19165,0.099,0.059,0.182,0.145,0.516
17055,0.099,0.166,0.119,0.211,0.405
21141,0.099,0.1,0.08,0.198,0.523
37043,0.099,0.091,0.095,0.169,0.546
40071,0.099,0.12,0.135,0.225,0.419
29077,0.099,0.082,0.128,0.272,0.418
18055,0.099,0.027,0.081,0.235,0.558
47027,0.099,0.105,0.264,0.126,0.406
48065,0.099,0.064,0.124,0.252,0.462
16081,0.099,0.189,0.19,0.25,0.272
13251,0.198,0.069,0.081,0.242,0.41
31003,0.198,0.096,0.191,0.161,0.354
39129,0.067,0.087,0.092,0.244,0.51
37139,0.067,0.021,0.11,0.238,0.563
54009,0.067,0.11,0.195,0.192,0.436
39085,0.067,0.039,0.104,0.246,0.544
55007,0.067,0.039,0.107,0.392,0.395
31133,0.067,0.147,0.215,0.254,0.316
17073,0.067,0.072,0.061,0.203,0.597
29001,0.067,0.098,0.187,0.253,0.395
01123,0.067,0.095,0.136,0.296,0.406
48375,0.067,0.063,0.113,0.272,0.485
05137,0.067,0.092,0.11,0.234,0.498
01005,0.067,0.121,0.12,0.201,0.491
18025,0.067,0.089,0.118,0.261,0.465
22037,0.067,0.053,0.095,0.366,0.42
48345,0.067,0.053,0.084,0.206,0.591
21057,0.067,0.106,0.224,0.229,0.374
45057,0.067,0.068,0.048,0.224,0.594
29151,0.067,0.133,0.171,0.16,0.469
53017,0.067,0.047,0.042,0.271,0.573
05135,0.067,0.158,0.22,0.222,0.333
02013,0.067,0.032,0.034,0.316,0.551
16031,0.134,0.223,0.102,0.149,0.392
27083,0.134,0.075,0.242,0.21,0.339
30033,0.134,0.199,0.18,0.265,0.221
30037,0.134,0.181,0.168,0.246,0.271
21223,0.134,0.172,0.135,0.217,0.342
22119,0.134,0.044,0.063,0.265,0.494
30099,0.134,0.176,0.147,0.152,0.391
16067,0.134,0.219,0.106,0.152,0.39
38101,0.195,0.138,0.127,0.263,0.276
29079,0.195,0.193,0.129,0.247,0.236
19143,0.195,0.051,0.233,0.199,0.322
38025,0.195,0.189,0.125,0.252,0.239
38031,0.265,0.081,0.081,0.27,0.304
31167,0.265,0.08,0.192,0.154,0.309
56023,0.131,0.183,0.128,0.235,0.324
55141,0.131,0.177,0.215,0.181,0.296
54097,0.131,0.039,0.077,0.278,0.475
28143,0.131,0.036,0.089,0.176,0.568
40089,0.131,0.141,0.117,0.187,0.423
21071,0.131,0.066,0.129,0.134,0.54
20075,0.131,0.095,0.189,0.217,0.368
20021,0.131,0.121,0.164,0.174,0.41
39011,0.131,0.089,0.153,0.342,0.285
16041,0.131,0.118,0.085,0.256,0.41
27101,0.131,0.071,0.224,0.27,0.303
20143,0.131,0.117,0.164,0.191,0.396
46107,0.131,0.067,0.147,0.225,0.431
17147,0.003,0.052,0.06,0.198,0.688
36079,0.003,0.018,0.022,0.105,0.852
35006,0.003,0.059,0.014,0.085,0.839
09007,0.003,0.007,0.055,0.128,0.807
17133,0.003,0.04,0.112,0.174,0.67
48465,0.003,0.05,0.09,0.072,0.784
36053,0.003,0.015,0.043,0.107,0.832
06057,0.003,0.054,0.084,0.177,0.682
48123,0.003,0.019,0.091,0.061,0.827
26089,0.003,0.038,0.092,0.203,0.663
48377,0.003,0.003,0.032,0.174,0.789
06033,0.003,0.004,0.007,0.136,0.849
24047,0.003,0.004,0.042,0.11,0.842
51073,0.003,0.004,0.035,0.234,0.724
51181,0.006,0.021,0.003,0.249,0.721
51199,0.006,0.021,0.024,0.162,0.786
20045,0.006,0.009,0.024,0.227,0.734
35061,0.006,0.009,0.143,0.195,0.648
41067,0.006,0.009,0.059,0.169,0.756
08043,0.006,0.069,0.062,0.2,0.663
23007,0.006,0.063,0.191,0.161,0.579
37163,0.006,0.005,0.084,0.197,0.708
48007,0.006,0.005,0.17,0.074,0.746
25007,0.006,0.01,0.037,0.16,0.786
26083,0.006,0.071,0.129,0.277,0.518
48149,0.006,0.05,0.259,0.142,0.543
48325,0.006,0.017,0.07,0.155,0.753
24045,0.006,0.011,0.063,0.116,0.804
42029,0.006,0.022,0.038,0.113,0.82
35055,0.006,0.041,0.055,0.113,0.785
48331,0.006,0.019,0.07,0.228,0.679
40039,0.006,0.274,0.413,0.13,0.177
51025,0.006,0.003,0.158,0.145,0.688
36001,0.006,0.012,0.052,0.142,0.788
48015,0.006,0.024,0.054,0.224,0.692
48349,0.006,0.024,0.114,0.217,0.639
08049,0.006,0.002,0.05,0.187,0.754
51095,0.006,0.008,0.005,0.231,0.75
48095,0.012,0.029,0.072,0.279,0.607
51049,0.012,0.055,0.098,0.137,0.699
11001,0.012,0.013,0.069,0.164,0.743
51101,0.012,0.072,0.201,0.169,0.546
26013,0.012,0.063,0.109,0.257,0.558
06061,0.012,0.023,0.072,0.201,0.693
36015,0.012,0.046,0.092,0.256,0.594
51145,0.012,0.092,0.074,0.162,0.66
34029,0.012,0.056,0.055,0.104,0.772
36109,0.012,0.01,0.046,0.098,0.833
26143,0.012,0.037,0.097,0.217,0.637
34039,0.012,0.011,0.059,0.202,0.716
44009,0.012,0.022,0.034,0.126,0.807
20149,0.012,0.057,0.145,0.236,0.55
17011,0.012,0.019,0.156,0.208,0.605
48041,0.012,0.038,0.067,0.347,0.537
53077,0.012,0.035,0.069,0.143,0.74
24041,0.012,0.012,0.006,0.127,0.843
51183,0.012,0.012,0.06,0.218,0.698
42083,0.012,0.004,0.03,0.134,0.82
37019,0.024,0.018,0.036,0.248,0.673
29189,0.024,0.028,0.069,0.182,0.697
08063,0.024,0.323,0.119,0.344,0.19
21017,0.024,0.037,0.042,0.129,0.769
32031,0.024,0.025,0.06,0.215,0.676
48355,0.024,0.034,0.028,0.079,0.835
24027,0.024,0.015,0.067,0.17,0.723
36105,0.024,0.03,0.043,0.085,0.817
48157,0.024,0.03,0.057,0.115,0.774
06111,0.024,0.011,0.033,0.156,0.777
48251,0.024,0.079,0.056,0.199,0.642
48113,0.024,0.019,0.059,0.141,0.757
48281,0.024,0.019,0.077,0.233,0.648
53035,0.024,0.003,0.051,0.136,0.786
42039,0.024,0.016,0.136,0.266,0.558
24510,0.024,0.032,0.063,0.148,0.733
27019,0.024,0.128,0.183,0.296,0.368
40149,0.024,0.256,0.243,0.164,0.313
17041,0.048,0.061,0.105,0.191,0.594
19071,0.048,0.061,0.071,0.209,0.611
05085,0.048,0.045,0.136,0.297,0.474
36017,0.048,0.045,0.015,0.156,0.735
20117,0.048,0.049,0.233,0.263,0.407
54063,0.048,0.063,0.116,0.14,0.634
19017,0.048,0.062,0.197,0.268,0.424
17123,0.048,0.083,0.133,0.198,0.538
39153,0.048,0.056,0.125,0.207,0.565
21169,0.048,0.109,0.134,0.222,0.487
02220,0.048,0.077,0.137,0.381,0.357
02060,0.048,0.037,0.042,0.308,0.564
13127,0.048,0.071,0.145,0.251,0.485
21201,0.048,0.123,0.039,0.204,0.586
41009,0.048,0.015,0.158,0.174,0.604
31079,0.048,0.114,0.103,0.284,0.451
26149,0.048,0.079,0.197,0.189,0.488
32017,0.048,0.019,0.147,0.177,0.61
47035,0.096,0.093,0.201,0.214,0.395
21147,0.096,0.116,0.143,0.203,0.441
51197,0.096,0.075,0.172,0.21,0.447
16019,0.096,0.202,0.188,0.247,0.268
21207,0.096,0.138,0.195,0.206,0.365
48405,0.096,0.033,0.07,0.222,0.58
22069,0.096,0.063,0.113,0.167,0.561
22095,0.096,0.059,0.19,0.079,0.577
18117,0.096,0.086,0.073,0.315,0.43
21053,0.096,0.115,0.248,0.165,0.375
37011,0.096,0.01,0.212,0.173,0.509
47143,0.096,0.154,0.113,0.154,0.483
01055,0.096,0.103,0.178,0.122,0.501
47163,0.096,0.091,0.143,0.187,0.483
17071,0.096,0.044,0.101,0.155,0.604
21195,0.096,0.088,0.123,0.148,0.545
26073,0.096,0.057,0.112,0.191,0.544
31047,0.096,0.114,0.115,0.348,0.328
37121,0.096,0.035,0.146,0.154,0.569
13283,0.096,0.07,0.168,0.267,0.399
40109,0.096,0.064,0.097,0.225,0.518
38061,0.192,0.16,0.134,0.258,0.256
46051,0.259,0.129,0.232,0.12,0.26
53009,0.001,0,0.028,0.225,0.746
17093,0.001,0.009,0.065,0.136,0.788
36073,0.001,0.033,0.059,0.213,0.693
36023,0.001,0.062,0.015,0.118,0.803
36063,0.001,0.028,0.037,0.204,0.73
06025,0.001,0.005,0.03,0.128,0.836
48013,0.001,0.01,0.032,0.156,0.802
51131,0.001,0.037,0.089,0.112,0.761
48175,0.001,0.025,0.16,0.077,0.737
36037,0.001,0.017,0.015,0.187,0.781
51103,0.001,0.022,0.121,0.178,0.678
35028,0.001,0.041,0.076,0.173,0.709
08047,0.001,0.027,0.017,0.17,0.785
51001,0.001,0.019,0.055,0.1,0.824
48025,0.001,0.003,0.052,0.19,0.753
36069,0.001,0.012,0.031,0.107,0.849
36099,0.001,0.012,0.042,0.082,0.864
41041,0.001,0.012,0.047,0.131,0.81
12001,0.001,0.024,0.053,0.17,0.751
36121,0.001,0.024,0.008,0.107,0.861
48055,0.001,0.001,0.063,0.185,0.751
48177,0.001,0.001,0.091,0.078,0.828
51115,0.001,0.001,0.049,0.19,0.76
51119,0.001,0.004,0.103,0.237,0.654
36117,0.001,0.016,0.061,0.132,0.789
48413,0.002,0.029,0.054,0.271,0.644
24035,0.002,0.042,0.041,0.309,0.605
53075,0.002,0.009,0.049,0.31,0.629
48259,0.002,0.059,0.076,0.158,0.705
08025,0.002,0.034,0.08,0.294,0.59
08019,0.002,0.015,0.138,0.123,0.723
48391,0.002,0.011,0.235,0.073,0.678
49045,0.002,0.114,0.141,0.212,0.532
35033,0.002,0.027,0.067,0.098,0.806
32011,0.002,0.054,0.17,0.386,0.387
06045,0.002,0.003,0.004,0.222,0.77
16057,0.002,0.012,0.066,0.328,0.592
35053,0.002,0.008,0.05,0.193,0.746
08065,0.002,0.016,0.036,0.193,0.753
42127,0.004,0.009,0.08,0.08,0.828
48271,0.004,0.059,0.121,0.084,0.733
51735,0.004,0.014,0.073,0.219,0.69
24039,0.004,0.01,0.047,0.128,0.812
35047,0.004,0.02,0.057,0.119,0.8
08089,0.004,0.047,0.102,0.194,0.653
42121,0.004,0.015,0.115,0.152,0.714
51710,0.004,0.03,0.087,0.215,0.664
48089,0.004,0.044,0.078,0.228,0.645
32015,0.004,0.085,0.142,0.182,0.588
26055,0.004,0.041,0.082,0.2,0.672
48321,0.004,0.051,0.113,0.161,0.67
44005,0.004,0.006,0.046,0.129,0.815
06087,0.008,0,0.086,0.109,0.797
48285,0.008,0.029,0.114,0.114,0.736
36045,0.008,0.058,0.038,0.116,0.78
32013,0.008,0.042,0.156,0.069,0.725
48469,0.008,0.039,0.138,0.058,0.757
26061,0.008,0.078,0.129,0.281,0.505
04027,0.008,0.013,0.046,0.129,0.804
24025,0.008,0.009,0.037,0.168,0.778
08107,0.008,0.036,0.092,0.375,0.489
01087,0.008,0.033,0.241,0.172,0.545
06109,0.008,0.043,0.084,0.212,0.653
18067,0.008,0.083,0.183,0.301,0.426
41055,0.008,0.014,0.046,0.271,0.66
51650,0.008,0.025,0.078,0.118,0.771
48497,0.008,0.127,0.046,0.17,0.649
08013,0.008,0.015,0.032,0.195,0.75
37073,0.008,0.022,0.19,0.21,0.57
51127,0.008,0.035,0.079,0.17,0.708
08037,0.008,0.003,0.033,0.269,0.687
41021,0.008,0.003,0.049,0.332,0.607
09013,0.008,0.008,0.027,0.147,0.81
